1h;4h;7h;10h;13h;16h;19h;22h
0.539632213;0.893468611;0.341788205;0.636017755;0.296131896;1;0.445783133;0.863031072
0.82148185;0.895077076;0.536051716;0.437095972;1;0.67951268;0.867230234;0.803083043
0.326797386;0.681917211;1;0.095860566;0.31372549;0.17211329;0.492374728;0.642701525
0.100874243;1;0.778749159;0.586415602;0.869535978;0.123739072;0.556825824;0.749831876
1;0.39;0.6;0.29;0;0;0.5;0.49
0.267735666;0.26627794;0.077745384;0.00728863;0.156948494;0.1404276;1;0.533527697
0.311007571;0.607843137;0.682003494;0.346922928;0.721413318;1;0.506697729;0.840225199
0;0;0;0;0;0;1;0
0.488409923;0.859292395;0.413989427;0.413582757;0.43798292;0.587637251;1;0.919886133
0.30128518;0.375630389;0.59102001;1;0.514071905;0.312022125;0.367333659;0.458760371
1;0.312;0.88;0.348;0.788;0.212;0.804;0.592
0.738083538;1;0.53955774;0.392628993;0.564619165;0.296805897;0.616707617;0.781326781
0.348189415;0.544568245;0.41643454;0.161559889;1;0.073816156;0.559888579;0.206128134
0;0;0;0;0;0;0;0
0.525641026;0.364801865;1;0.490675991;0.292540793;0.244755245;0.497668998;0.382284382
0.625;0;1;0;0;0.325;0.625;0.6125
0.538064516;0.757419355;0.910107527;1;0.779784946;0.757419355;0.852473118;0.529032258
0.3125;0.24375;1;0.275;0.3375;0.33125;0.78125;0.1
1;0.594299414;0.62759723;0.611614278;0.492541289;0.525039957;0.507991476;0.620138519
0.87285986;0.496195308;1;0.635700698;0.711477489;0.391566265;0.540900444;0.571655041
0.40311804;0.898406716;0.848209697;0.941065616;0.753640569;0.301696077;0.554565702;1
0.843464567;0.79496063;0.814173228;1;0.460787402;0.798740157;0.652125984;0.947559055
1;0.782016349;0.163487738;0.131698456;0.098092643;0.071752952;0.29609446;0.774750227
0;0;0;0;0;0;0;0
0.442477876;0.433628319;0.486725664;0.256637168;0.398230088;0.174778761;1;0.617256637
0.996677741;0.651162791;0.863787375;0.774086379;0.059800664;0.787375415;1;0.764119601
0.639693356;1;0.935264055;0.507666099;0.565587734;0.626916525;0.897785349;0.683986371
0;0;0.306748466;0.622699387;0.441717791;0;1;0.352760736
0.677057744;1;0.64932938;0.623690527;0.571311591;0.359875759;0.856670902;0.83419455
0.52399763;0.834682994;0.611100138;0.964447956;1;0.737112384;0.996247284;0.890578708
0.897410359;0.526394422;0.138944223;0.079681275;0.125;0.510458167;1;0.718625498
0.41031653;0.550996483;0.281359906;0.425556858;0.273153576;0.33880422;1;0.730363423
0.828064993;1;0.604431315;0.435745938;0.405760709;0.722008863;0.782127031;0.612703102
0.773876404;0.33005618;0.813202247;1;0.731741573;0.553370787;0.66994382;0.551966292
1;0.156;0.16;0;0.144;0.316;0.1;0.132
0.626959248;0.492163009;1;0.636363636;0.617554859;0.65830721;0.473354232;0.721003135
0.854700855;1;0.683760684;0.128205128;0.153846154;0;0.854700855;0.282051282
0.971586972;0.542619543;0.484407484;0.362439362;0.584892585;0.71032571;0.7997228;1
0.284900285;0.891737892;0.794871795;0.33048433;0.307692308;0.45014245;1;0.467236467
0.294695481;1;0.548133595;0.113948919;0.106090373;0.257367387;0.245579568;0.225933202
0.997409843;0.912133891;0.922693764;0.880255031;0.811914724;0.837816298;1;0.875473202
0.382653061;0.198979592;0.306122449;1;0.732142857;0.93877551;0.255102041;0.50255102
0.773551263;1;0.967013373;0.53551263;0.298662704;0.210995542;0.76077266;0.496879643
0.829470199;0.778145695;0.561258278;0.938741722;0.624172185;1;0.498344371;0.895695364
0.992378049;0.536585366;0.455792683;0.532012195;0.547256098;0.760670732;0.535060976;1
0.636942675;1;0.50955414;0.184713376;0;0.503184713;0.961783439;0.210191083
1;0.680355161;0.738438772;0.731039586;0.504624491;0.534591195;0.529041805;0.533851276
1;0.971246973;0.453087167;0.593825666;0.505447942;0.556900726;0.820217918;0.694612591
0.246305419;0;0.492610837;1;0.620689655;0.645320197;0.246305419;0.403940887
1;0.93485342;0.98393051;0.94679696;0.604343105;0.895982628;0.517698154;0.651465798
0.440917108;0.276895944;0.738977072;1;0.537918871;0.555555556;0.398589065;0.578483245
0;1;0.788372093;0.134883721;0.709302326;0;0.641860465;0.304651163
0.811156123;1;0.802430664;0.581956996;0.268619508;0.474914304;0.711592396;0.71019009
0.452898551;0.355072464;0.144927536;0.210144928;0.130434783;0.619565217;1;0.148550725
0.808835027;0.611936409;0.577534532;0.939275476;0.280688038;1;0.74563461;0.504169924
0.663716814;0.60619469;0.530973451;0.836283186;0.634955752;0.696902655;1;0.869469027
0.8;0.936;0.32;0.352;0.576;0.424;1;0.392
0.960554371;0.793176972;1;0.836886994;0.650319829;0.616204691;0.802771855;0.961620469
0;0;0;0;0;0;0;0
0.552461026;0.411280434;1;0.320721668;0.223331582;0.257838501;0.505517604;0.720791732
0;1;0.512820513;0;0.923076923;0;0.641025641;0.205128205
0.591785937;0.389545737;1;0.465774736;0.385500933;0.580584941;0.4293715;0.703795893
0.321336761;0.050128535;0.358611825;0.336760925;0.253213368;0.101542416;1;0.505141388
1;0;0;0.3;0.36;0;0;0.32
0.357781753;0.980322004;1;0.155635063;0.193202147;0.423971377;0.359570662;0.293381038
0;0;0;0.306122449;0.367346939;0;0.510204082;1
0.427350427;1;0.170940171;0.128205128;0.615384615;0.222222222;0.641025641;0.282051282
0;1;0.769230769;0;0.461538462;0;0.641025641;0.846153846
0.861834201;0.391670004;0.815378454;0.366439728;0.445734882;1;0.422106528;0.48578294
0;0;0;0;0;0;0;0
1;0;0;0.58;0;0.52;0;0.66
0.348432056;1;0.881533101;0.286875726;0.18815331;0.427409988;0.407665505;0.380952381
0.569918699;0.382113821;0.356910569;0.342276423;0.583739837;0.939837398;1;0.959349593
0;0;0;0.833333333;1;0;0;0.888888889
0.995024876;0.388059701;0.497512438;0.36318408;0.626865672;0.786069652;1;0.980099502
0.682705058;0.563364274;0.491570373;0.850539875;0.547452169;0.527751468;0.698806592;1
1;0.49;0.05;0.1825;0.405;0.395;0.5025;0.165
0.076790336;0.217620554;0.231521427;0.208992426;1;0.118397086;0.538874509;0.411753427
1;0.926940639;0.740582192;0.373287671;0.3125;0.390125571;0.723458904;0.875
0;0.781094527;0.696517413;0.218905473;0.626865672;0.52238806;1;0.815920398
0.295780591;0.49535865;0.513924051;0.300421941;1;0.144303797;0.391561181;0.629535865
0.881271424;1;0.961047055;0.620442505;0.344032409;0.601900904;0.696011218;0.699906513
0.634192515;0.575506043;1;0.639143731;0.572593563;0.374981797;0.72360565;0.637396243
0.442477876;0.519911504;0.132743363;0.033185841;0.159292035;0.349557522;1;0.471238938
0;0;0;0;0;0;0;0
0.85106383;1;0.765957447;0.617021277;0.076595745;0.782978723;0.74893617;0.629787234
0;0.39;0.8;0.15;0;0.26;1;0.49
0.996015936;0.780876494;0.478087649;0.462151394;0.430278884;0.629482072;1;0.848605578
0;0;0;0.2;0.48;0;1;0.213333333
0.720207254;0.473229706;1;0.49337939;0.217040875;0.1208981;0.390328152;0.207829591
1;0.755659121;0.18575233;0.222370173;0.107856192;0.332223702;0.417443409;0.229027963
0.320085167;1;0.779276082;0.154719659;0.11497516;0.242725337;0.534421576;0.547196593
0.288751202;0.384574298;0.833778442;0.931417584;0.60987074;0.626001496;0.589787416;1
0;0;0;0;0;1;0;0.301886792
1;0.999672507;0.768134927;0.856558048;0.620271819;0.714262322;0.706729982;0.767807434
0.803612385;0.785263761;0.755447248;0.799885321;0.545584862;0.813646789;1;0.78956422
0.431034483;0.716594828;0.300646552;0.1875;0.8125;0.424568966;1;0.830818966
0.780189204;0.892598776;1;0.671118531;0.649415693;0.950473011;0.726210351;0.529215359
0.639294404;1;0.558394161;0.592457421;0.371046229;0.479318735;0.748175182;0.628345499
0.18115942;0.141908213;0.301328502;0.702294686;0.520531401;0.76147343;1;0.267512077
0.117205813;0.073605251;0.130801688;0.293014534;0.395686826;0.739334271;1;0.215189873
0.869084204;0.745543946;1;0.852950215;0.546250768;0.641979103;0.447295636;0.581899201
0;0;0;1;0.620689655;0;0;0.844827586
1;0.564927858;0.442841287;0.355160932;0.318534961;0.583795782;0.58490566;0.25527192
0.551694915;0.46440678;0.862711864;0.948305085;0.806779661;0.801694915;0.574576271;1
0.408317077;0.652331974;1;0.438109594;0.108263877;0.323904948;0.342702607;0.643997163
1;0.78;0.2;0;0.72;0.79;1;0
0.363196126;0.283292978;0.0968523;0.140435835;1;0.062953995;0.426150121;0.317191283
0.778591034;0.644403782;0.785300396;0.576090271;0.503812138;0.825556572;0.864897835;1
1;0.483830057;0.696258719;0.460684845;0.421369689;0.466708941;0.715916297;0.577045022
0.650860421;0.793116635;1;0.394646272;0.404971319;0.391969407;0.662332696;0.45124283
0.533439915;0.740207834;1;0.414335199;0.205702105;0.36424194;0.468158806;0.576605382
1;0.944868266;0.737868659;0.627447896;0.530869052;0.80605584;0.813134094;0.768462446
1;0.899562124;0.715654078;0.592501368;0.397920088;0.733442802;0.934044882;0.942255063
0.972950127;0.59509721;0.64158918;0.724429417;0.561284869;1;0.678782756;0.914623838
0;0;0;0;1;0;0;0.888888889
0.780701754;0.716959064;1;0.931968811;0.356920078;0.891423002;0.719103314;0.456920078
0;1;0.512820513;0.371794872;0;0.333333333;0.320512821;0.423076923
1;0;0.8;0.3;0;0;1;0.66
1;0.576620825;0.588408644;0.832678454;0.246889325;0.628028815;0.928618206;0.316633923
0.462962963;0.414021164;0.739417989;1;0.665343915;0.416666667;0.431216931;0.585978836
0.843879795;0.717077938;0.877840215;0.816516003;1;0.597117029;0.784754459;0.881260689
1;0.468708389;0;0.115845539;0;0.559254328;0;0.043941411
0.479233227;1;0.159744409;0.231629393;0.659744409;0.252396166;0.361022364;0.995207668
1;0;0;0;0.36;0;0.5;0
0.833333333;0.65;1;0.125;0.6;0.441666667;0.416666667;0.408333333
0.484116022;1;0.510359116;0.631906077;0.272790055;0.38121547;0.571823204;0.497928177
0.736702128;0.999113475;0.828191489;0.754964539;0.308687943;0.69893617;0.912056738;1
1;0.56;0.342857143;0.165714286;0.514285714;0.374285714;0.357142857;0.842857143
0.692402973;0.630126617;0.609895403;0.91597853;0.652284613;1;0.865125241;0.67464905
0.357142857;0.835714286;1;0.107142857;0.385714286;0.564285714;0.714285714;0.114285714
0.148720999;0.558596074;0.724568709;0.656751933;0.619274242;0.359309935;1;0.701963117
0;0.383409536;0.599608099;0.246897453;0.868060091;0.051600261;1;0.738732854
0;0;0;0;0;0;0;1
1;0.79222163;0.021310602;0.348428343;0.014384656;0.700053277;0.046883324;0.406233351
0.694329521;1;0.79678754;0.834509613;0.961304454;0.831345826;0.983207593;0.917741543
0;0.73125;1;0.18125;0.3375;0.49375;0.94375;0.5125
0.682985554;0.59670947;0.376404494;0.384831461;0.424959872;0.158105939;0.422953451;1
1;0.819732034;0.530085262;0.357612667;0.43727162;0.69135201;0.886479903;0.734957369
1;0.784;0.96;0.232;0.648;0.212;0.5;0.852
1;0.488139825;0.324594257;0.144818976;0.202247191;0.262172285;0.940074906;0.511860175
0.262054507;0.328092243;0.564989518;0.853249476;0.733752621;0.881551363;1;0.567085954
1;0.660522273;0.705069124;0.222734255;0.413210445;0.282642089;0.539170507;0.402457757
0;0;0;0.488888889;1;0;0.555555556;0.366666667
1;0.951381951;0.817515818;0.706626707;0.14951715;0.848817849;0.735264735;0.524142524
0.610284168;0.794316644;1;0.608930988;0.339648173;0.49797023;0.339648173;0.554803789
0.81416957;1;0.904761905;0.573751452;0.667828107;0.641114983;0.903600465;0.914053426
1;0;0.3;0.22;0.18;0.395;0.25;0.33
1;0.552291422;0.374853114;0.290246769;0.612220917;0.278495887;0.94359577;0.654524089
0.636942675;1;0.76433121;0.280254777;0.229299363;0.834394904;0.477707006;0.732484076
0.418660287;0.655502392;0.28708134;0.869617225;0.407894737;0.314593301;0.480861244;1
1;0.365983836;0.360189092;0.300615056;0.739185686;0.682610685;0.614852844;0.695877599
1;0.908614232;0.593008739;0.355555556;0.587265918;0.780774032;0.789513109;0.867915106
1;0.959146618;0.525646845;0.184748071;0.138447571;0.548797095;0.546981389;0.632773491
0;0.687134503;0.233918129;0.383040936;0.368421053;1;0.660818713;0.479532164
0.380228137;0.745247148;0.608365019;0.498098859;0.273764259;1;0.669201521;0.562737643
1;0.312;0.32;0.232;0.288;0.316;0.4;0.984
1;0.5875;0.8475;0.8725;0.8975;0.3275;0.815;0.9025
0.525174825;0.218881119;0.293006993;0.294405594;0.376923077;0.56993007;1;0.676223776
0.393071594;0.614318707;0.562586605;1;0.431408776;0.509930716;0.359353349;0.719168591
0.798051373;0.693534101;0.548272808;0.63064659;0.635961027;0.65190434;1;0.798937112
0.603043754;0.694990488;1;0.626506024;0.660114141;0.433100824;0.747622067;0.644261256
0.73559322;0.707344633;0.654237288;0.55819209;0.568361582;0.297175141;0.595480226;1
0.802752294;0.896788991;0.639908257;1;0.247706422;0.78440367;0.575688073;0.527522936
0.399468556;0.17360496;0.035429584;0.102745793;0.23826395;0.372010629;1;0.333923826
0.142450142;0.111111111;0.113960114;0.207977208;0.41025641;0.45014245;1;0.561253561
0;0;0.408163265;0.306122449;0.367346939;0.530612245;0.510204082;1
0.548538622;0.63308977;1;0.864822547;0.262526096;0.370563674;0.550104384;0.479123173
1;0;0;0.88;0;0.52;0.5;0.66
0.895238095;1;0.95981417;0.398373984;0.358652729;0.262485482;0.536353078;0.460859466
0.996982498;0.51961376;0.818949909;1;0.552806276;0.602896801;0.711526856;0.92033796
0.593824228;0.836104513;0.427553444;1;0.553444181;0.935866983;0.954869359;0.427553444
1;0.7825;0.6;0.8725;0.7625;0.6575;0.7525;0.6975
0.751318458;1;0.696551724;0.595537525;0.356997972;0.234482759;0.569979716;0.598782961
0;0;0;0.454545455;0;0;0;1
0.276816609;0.406228374;0.303806228;0.804844291;0.447058824;1;0.38200692;0.271972318
0.95793499;0.747609943;0.801147228;1;0.37667304;0.904397706;0.527724665;0.407265774
1;0.523333333;0.6;0.243333333;0.3;0.79;0.586666667;0.71
0.676470588;0.808426073;1;0.86645469;0.513513514;0.292527822;0.558823529;0.951510334
1;0.878652798;0.708601618;0.786858181;0.939574047;0.550932805;0.948819548;0.931154037
1;0.13;0.133333333;0.096666667;0.06;0.263333333;0.416666667;0.383333333
0.745919092;1;0.28317956;0.63946061;0.509581263;0.858055358;0.730305181;0.965933286
0.859449071;0.721973094;1;0.65727098;0.761434978;0.75426009;0.832671365;0.947341448
0.253807107;0.994923858;0.609137056;0.076142132;0.182741117;0.664974619;0.766497462;1
0.880866426;0.600180505;1;0.544223827;0.437274368;0.533844765;0.758574007;0.725180505
0.553981107;0.94534413;0.592712551;0.427530364;0.314979757;0.361673414;0.64682861;1
0.4;0;0.8;0.352;0;0.208;1;0.128
0.774054983;0.874069301;0.618771478;0.652276632;0.595074456;0.521119702;0.882087629;1
0.381679389;0;0.305343511;0.442748092;0.549618321;1;0.954198473;0.503816794
0.69087459;0.621010868;0.950319131;0.874935311;0.845437295;0.688977057;1;0.684491979
0.300691664;0.534219148;0.821077539;0.497269749;1;0.722242446;0.712595559;0.566982162
0.468828829;0.719279279;1;0.628468468;0.860540541;0.407207207;0.804684685;0.738378378
0.5972167;0.995626243;1;0.658846918;0.549502982;0.846520875;0.508946322;0.573757455
0.640117994;1;0.647984267;0.385447394;0.494591937;0.671583088;0.493608653;0.531956735
0.786231884;0.661835749;0.481884058;0.631642512;0.45531401;0.571256039;1;0.514492754
1;0.342465753;0.258181126;0.25152207;0.160578387;0.544901065;0.152777778;0.215182648
1;0.233532934;0.676646707;0.46506986;0.359281437;0.5249501;0.550898204;0.393213573
0.512805919;0.578827547;1;0.678429141;0.429140581;0.28400683;0.700056915;0.662492886
1;0.977518734;0.315570358;0.314737719;0.104912573;0.43796836;0.417985012;0.532056619
0.581395349;0.975083056;0.299003322;0.265780731;0.506644518;0.568106312;1;0.408637874
0.587707182;1;0.551104972;0.451657459;0.607734807;0.671270718;0.796961326;0.633977901
0;0;0;0;0;0.346666667;1;0.213333333
1;0.642169105;0.626828398;0.362825544;0.429183018;0.58116304;0.590795576;0.386014984
1;0.532426173;0.826577881;0.315576144;0.389982629;0.380428489;0.711928199;0.607701216
0.913625304;1;0.728710462;0.954987835;0.48053528;0.671532847;0.671532847;0.838199513
1;0.568058076;0.796733212;0.290381125;0.847549909;0.381125227;0.591651543;0.506352087
0.173010381;0.269896194;0.207612457;0.955017301;0.186851211;1;0.173010381;0.453287197
0;0.172566372;0.530973451;0;0.477876106;0;1;0.07079646
0.625;0.654166667;1;0.425;0.675;0.4375;0.520833333;0.75
0.564455569;0.391739675;0.399249061;1;0.426783479;0.329161452;0.503128911;0.943679599
0;0;0.408163265;0.448979592;0.734693878;0.540816327;0.255102041;1
0.429184549;0.336194564;1;0.935622318;0.513590844;0.226037196;0.646638054;0.821173104
0.829518326;0.71436596;0.936244909;1;0.998455273;0.612554417;0.849318916;0.849599775
0.692041522;0.404844291;0.692041522;0.453287197;0.311418685;1;0.868512111;0.283737024
0.554506546;1;0.550352467;0.316465257;0.655337362;0.350704935;0.837109768;0.592270896
0.36809816;0.81595092;0.882208589;0.374233129;0.573006135;1;0.738650307;0.36196319
0.878745318;0.458099251;0.89255618;1;0.487593633;0.609082397;0.552200375;0.510299625
0.871459695;0.511982571;0.522875817;0.633986928;0.352941176;0.62962963;0.65577342;1
0.648825862;0.781716987;0.572278134;0.483074108;0.610475755;0.47483989;0.826547728;1
0.598565356;0.935706695;0.912061637;0.563761955;0.901434644;0.593517535;1;0.505313496
0.613496933;0.481595092;0.36809816;0.22392638;0.055214724;0.564417178;1;0.552147239
1;0.698454981;0.52637187;0.313532232;0.076451785;0.377996803;0.541555674;0.401704848
0.482315113;0.504823151;0.961414791;0.327974277;0.807073955;0.508038585;0.807073955;1
0.643776824;0.167381974;0.515021459;0.248927039;1;0;0.429184549;0.210300429
1;0.469061876;0.556886228;0.231536926;0.644710579;0.105788423;0.500998004;0.393213573
0;0;0;0;0;0;0;1
1;0.913333333;0.133333333;0.386666667;0.54;0.086666667;0.416666667;0.6
0.739616613;1;0.541932907;0.284345048;0.250798722;0.167731629;0.420926518;0.261980831
0.988226771;0.701684477;0.96902735;0.989675783;0.78699511;0.742619091;1;0.772142728
0;0;0;0;0.36;0;1;0
1;0.798934754;0.77984909;0.741677763;0.262760763;0.758100311;0.423435419;0.538393253
1;0.781654474;0.404333146;0.523353967;0.469893078;0.783905459;0.70596511;0.987056837
1;0.521064302;0.532150776;0.354767184;0.636363636;0.350332594;0.667405765;0.800443459
1;0.628;0.24;0;0.072;0.104;0.5;0.984
0.319148936;1;0.891489362;0.804255319;0.229787234;0.336170213;0.693617021;0.557446809
0.701402806;0.392785571;0.639278557;0.75751503;0.360721443;1;0.352705411;0.559118236
0.671979866;0.853187919;0.803691275;1;0.662751678;0.859899329;0.821308725;0.509228188
0.581395349;0.340116279;0.23255814;0.802325581;0.572674419;0.688953488;0.218023256;1
0.767320662;0.923666462;0.660944206;0.975475169;0.869711833;0.676578786;1;0.899754752
0.801384682;0.965382951;0.65642579;1;0.590220684;0.739073994;0.673301601;0.858502813
0.749220212;0.659388646;0.373674361;0.698066126;0.167810356;1;0.31316282;0.378665003
0.568181818;1;0.340909091;0.207386364;0.102272727;0.596590909;0.213068182;0.838068182
0;0;0;0;0;0;0;1
1;0;0.533333333;0.68;0.36;0.526666667;0.666666667;0.546666667
